PROBE	ID	ALIAS
265808_at	AT2G17960	AT2G17960
265809_at	AT2G18100	AT2G18100
265810_at	AT2G18090	AT2G18090
265811_at	AT2G18080	EDA2
265812_at	AT2G18070	AT2G18070
265813_at	AT2G18060	VND1
265814_at	AT2G17930	AT2G17930
265815_at	AT2G17975	AT2G17975
265816_s_at	AT2G18110	AT2G18110
265817_at	AT2G18050	HIS1-3
265818_at	AT2G18040	PIN1AT
265819_at	AT2G17972	AT2G17972
265820_at	AT2G17940	AT2G17940
265821_at	AT2G17950	WUS
265822_at	AT2G17980	ATSLY1
265823_at	AT2G35760	AT2G35760
265824_at	AT2G35650	ATCSLA07
265825_at	AT2G35635	UBQ7
265826_at	AT2G35795	AT2G35795
265827_at	AT2G42400	VOZ2
265828_at	AT2G14520	AT2G14520
265829_at	AT2G14490	AT2G14490
265830_at	AT2G14470	AT2G14470
265831_at	AT2G14460	AT2G14460
265832_at	AT2G14450	AT2G14450
265833_at	AT2G14420	AT2G14420
265834_at	AT2G14410	AT2G14410
265835_at	AT2G14400	AT2G14400
265836_at	AT2G14570	AT2G14570
265837_at	AT2G14560	LURP1
265838_at	AT2G14550	AT2G14550
265839_at	AT2G14540	SRP2
265840_at	AT2G14530	TBL13
265841_at	AT2G35710	AT2G35710
265842_at	AT2G35700	ERF38
265843_at	AT2G35690	ACX5
265844_at	AT2G35620	FEI2
265845_at	AT2G35610	XEG113
265846_at	AT2G35770	scpl28
265847_at	AT2G35750	AT2G35750
265848_at	AT2G35740	INT3
265849_at	AT2G35736	AT2G35736
265850_at	AT2G35720	OWL1
265851_at	AT2G42340	AT2G42340
265852_at	AT2G42350	AT2G42350
265853_at	AT2G42360	AT2G42360
265854_at	AT2G42370	AT2G42370
265855_at	AT2G42390	AT2G42390
265856_at	AT2G42430	LBD16
265857_s_at	AT2G42500	PP2A-4
265858_at	AT2G01720	AT2G01720
265859_at	AT2G01700	AT2G01700
265860_at	AT2G01810	AT2G01810
265861_at	AT2G01790	AT2G01790
265862_at	AT2G01780	AT2G01780
265863_at	AT2G01770	VIT1
265864_at	AT2G01750	ATMAP70-3
265865_at	AT2G01740	AT2G01740
265866_at	AT2G01710	AT2G01710
265867_at	AT2G01620	MEE11
265868_at	AT2G01650	PUX2
265869_at	AT2G01760	ARR14
265870_at	AT2G01660	PDLP6
265871_at	AT2G01680	AT2G01680
265872_at	AT2G01670	atnudt17
265873_at	AT2G01630	AT2G01630
265874_at	AT2G01640	AT2G01640
265875_at	AT2G01690	AT2G01690
265876_at	AT2G42290	AT2G42290
265877_at	AT2G42380	BZIP34
265878_at	AT2G42410	ZFP11
265879_at	AT2G42450	AT2G42450
265880_at	AT2G42300	AT2G42300
265881_at	AT2G42480	AT2G42480
265882_at	AT2G42490	AT2G42490
265883_at	AT2G42310	AT2G42310
265884_at	AT2G42320	AT2G42320
265885_at	AT2G42330	AT2G42330
265886_at	AT2G25620	DBP1
265887_at	AT2G25710	HCS1
265888_at	AT2G01730	RIE1
265889_at	AT2G15130	AT2G15130
265890_s_at	AT2G14980	AT2G14980
265891_at	AT2G15010	AT2G15010
265892_at	AT2G15020	AT2G15020
265893_at	AT2G15040	AtRLP18
265894_at	AT2G15050	LTP
265895_at	AT2G15000	AT2G15000
265896_at	AT2G25660	emb2410
265897_at	AT2G25680	MOT1
265898_at	AT2G25690	AT2G25690
265899_s_at	AT2G25700	ASK4
265900_at	AT2G25730	AT2G25730
265901_at	AT2G25580	AT2G25580
265902_at	AT2G25590	AT2G25590
265903_at	AT2G25600	SPIK
265904_at	AT2G25630	BGLU14
265905_at	AT2G25640	AT2G25640
265906_at	AT2G25565	AT2G25565
265907_at	AT2G25650	AT2G25650
265908_at	AT4G00270	AT4G00270
265909_at	AT2G25720	AT2G25720
265910_at	AT2G25610	AT2G25610
265911_at	AT2G25670	AT2G25670
265912_at	AT2G25570	AT2G25570
265913_at	AT2G25625	AT2G25625
265914_at	AT2G15060	AT2G15060
265915_at	AT2G15070	AT2G15070
265916_at	AT3G31920	AT3G31920
265917_at	AT2G15080	AtRLP19
265918_at	AT2G15090	KCS8
265919_at	AT2G15100	AT2G15100
265920_s_at	AT2G15120	AT2G15220
265921_at	AT2G18490	AT2G18490
265922_at	AT2G18480	AT2G18480
265923_at	AT2G18470	PERK4
265924_at	AT2G18620	AT2G18620
265925_at	AT2G18610	AT2G18610
265926_at	AT2G18600	AT2G18600
265927_at	AT2G18590	AT2G18590
265928_at	AT2G18580	AT2G18580
265929_s_at	AT2G18570	AT2G18570
265930_at	AT2G18510	emb2444
265931_at	AT2G18520	AT2G18520
265932_at	AT2G19510	LBD8
265933_at	AT2G19550	AT2G19550
265934_at	AT2G19560	EER5
265935_at	AT2G19580	TET2
265936_at	AT2G19600	ATKEA4
265937_at	AT2G19610	AT2G19610
265938_at	AT2G19620	NDL3
265939_at	AT2G19650	AT2G19650
265940_at	AT2G19480	NAP1;2
265941_s_at	AT3G32920	AT3G32920
265942_at	AT2G19470	ckl5
265943_at	AT2G19570	CDA1
265944_at	AT2G19640	ASHR2
265945_at	AT2G19500	CKX2
265946_s_at	AT2G19520	FVE
265947_at	AT2G19540	AT2G19540
265948_at	AT2G19590	ACO1
265949_at	AT2G18540	AT2G18540
265950_s_at	AT2G18530	AT2G18530
265951_at	AT2G18500	OFP7
265952_at	AT2G37480	CPuORF52
265953_at	AT2G37490	CPuORF52
265954_at	AT2G37260	TTG2
265955_at	AT2G37280	PDR5
265956_at	AT2G37290	AT2G37290
265957_at	AT2G37300	AT2G37300
265958_at	AT2G37250	ADK
265959_at	AT2G37240	AT2G37240
265960_at	AT2G37470	AT2G37470
265961_at	AT2G37400	AT2G37400
265962_at	AT2G37460	AT2G37460
265963_s_at	AT2G37270	ATRPS5B
265964_at	AT2G37510	AT2G37510
265965_at	AT2G37500	AT2G37500
265966_at	AT2G37220	AT2G37220
265967_at	AT2G37450	AT2G37450
265968_at	AT2G37410	ATTIM17-2
265969_at	AT2G11110	AT2G11110
265970_at	AT2G11210	AT2G11210
265971_at	AT2G11220	AT2G11220
265972_at	AT2G11230	AT2G11230
265973_at	AT2G11240	AT2G11240
265974_at	AT2G11260	AT2G11260
265975_at	AT2G11270	AT2G11270
265976_at	AT2G11120	AT2G11120
265977_at	AT2G11130	AT2G11130
265978_at	AT2G11140	AT2G11140
265979_at	AT2G11150	AT2G11150
265980_at	AT2G11160	AT2G11160
265981_s_at	AT2G11170	AT2G11170
265982_at	AT2G11190	AT2G11190
265983_at	AT2G18550	HB-2
265984_at	AT2G24210	TPS10
265985_at	AT2G24220	ATPUP5
265986_at	AT2G24230	AT2G24230
265987_at	AT2G24240	AT2G24240
265988_at	AT2G24255	AT2G24255
265989_at	AT2G24260	LRL1
265990_at	AT2G24280	AT2G24280
265991_at	AT2G24120	SCA3
265992_at	AT2G24130	AT2G24130
265993_at	AT2G24160	AT2G24160
265994_at	AT2G24170	AT2G24170
265995_at	AT2G24140	AT2G24140
265996_at	AT2G24200	AT2G24200
265997_at	AT2G24250	AT2G24250
265998_at	AT2G24270	ALDH11A3
265999_at	AT2G24100	AT2G24100
266000_at	AT2G24180	CYP71B6
266001_at	AT2G24150	HHP3
266002_at	AT2G37310	AT2G37310
266003_at	AT2G37320	AT2G37320
266004_at	AT2G37330	ALS3
266005_at	AT2G37340	RSZ33
266006_at	AT2G37360	AT2G37360
266007_at	AT2G37380	AT2G37380
266008_at	AT2G37390	AT2G37390
266009_at	AT2G37420	AT2G37420
266010_at	AT2G37430	AT2G37430
266011_at	AT2G37440	AT2G37440
266012_s_at	AT2G07741	AT2G07741
266013_s_at	AT2G07702	AT2G07702
266014_s_at	AT2G07722	AT2G07722
266015_at	AT2G24190	AT2G24190
266016_at	AT2G18670	AT2G18670
266017_at	AT2G18690	AT2G18690
266018_at	AT2G18710	SCY1
266019_at	AT2G18750	AT2G18750
266020_at	AT2G05900	SDG11
266021_at	AT2G05910	AT2G05910
266022_at	AT2G05920	AT2G05920
266023_at	AT2G05930	AT2G05930
266024_at	AT2G05950	AT2G05950
266025_at	AT2G05960	AT2G05960
266026_at	AT2G05980	AT2G05980
266027_at	AT2G05820	AT2G05820
266028_at	AT2G06000	AT2G06000
266029_at	AT2G05850	scpl38
266030_x_at	AT2G05870	AT2G05870
266031_at	AT2G05880	AT2G05880
266032_x_at	AT2G05890	AT2G05890
266033_at	AT2G05830	AT2G05830
266034_at	AT2G06005	FIP1
266035_at	AT2G05990	MOD1
266036_s_at	AT2G05840	PAA2
266037_at	AT2G05940	AT2G05940
266038_at	AT2G07680	ATMRP11
266039_s_at	AT2G07739	AT2G07739
266040_at	AT2G07738	AT2G07738
266041_s_at	AT2G07736	ArthMp028
266042_s_at	AT2G07734	AT2G07734
266043_at	AT2G07724	AT2G07724
266044_s_at	AT2G07725	AT2G07725
266045_s_at	AT2G07727	AT2G07727
266046_at	AT2G07728	AT2G07728
266047_at	AT2G40800	AT2G40800
266048_at	AT2G40790	ATCXXS2
266049_at	AT2G40780	AT2G40780
266050_at	AT2G40770	AT2G40770
266051_at	AT2G40760	AT2G40760
266052_at	AT2G40740	WRKY55
266053_at	AT2G40730	AT2G40730
266054_at	AT2G40640	AT2G40640
266055_at	AT2G40650	AT2G40650
266056_at	AT2G40810	ATATG18C
266057_at	AT2G40660	AT2G40660
266058_at	AT2G40690	GLY1
266059_at	AT2G40765	AT2G40765
266060_at	AT2G18630	AT2G18630
266061_at	AT2G18720	AT2G18720
266062_at	AT2G18730	DGK3
266063_at	AT2G18760	CHR8
266064_at	AT2G18780	AT2G18780
266065_at	AT2G18790	PHYB
266066_at	AT2G18800	XTH21
266067_s_at	AT2G18810	AT2G18810
266068_at	AT2G18640	GGPS4
266069_at	AT2G18650	MEE16
266070_at	AT2G18660	EXLB3
266071_at	AT2G18680	AT2G18680
266072_at	AT2G18700	ATTPS11
266073_at	AT2G18770	AT2G18770
266074_at	AT2G18740	AT2G18740
266075_s_at	AT2G40710	HHP4
266076_at	AT2G40700	AT2G40700
266077_at	AT2G40680	AT2G40680
266078_at	AT2G40670	ARR16
266079_at	AT2G37860	LCD1
266080_at	AT2G37850	AT2G37840
266081_at	AT2G37840	AT2G37840
266082_at	AT2G37830	AT2G37830
266083_at	AT2G37820	AT2G37820
266084_at	AT2G37810	AT2G37810
266085_at	AT2G37800	AT2G37800
266086_at	AT2G38060	PHT4;2
266087_at	AT2G37790	AT2G37790
266088_at	AT2G37780	AT2G37780
266089_at	AT2G38010	AT2G38010
266090_at	AT2G38000	AT2G38000
266091_at	AT2G37920	emb1513
266092_at	AT2G37880	AT2G37880
266093_at	AT2G37990	AT2G37990
266094_at	AT2G37975	AT2G37975
266095_at	AT2G38050	DET2
266096_at	AT2G38020	VCL1
266097_at	AT2G37970	SOUL-1
266098_at	AT2G37870	AT2G37870
266099_at	AT2G38040	CAC3
266100_at	AT2G37980	AT2G37980
266101_at	AT2G37940	AtIPCS2
266102_at	AT2G40720	AT2G40720
266103_at	AT2G45140	PVA12
266104_at	AT2G45150	CDS4
266105_at	AT2G45070	SEC61_BETA
266106_at	AT2G45170	ATATG8E
266107_at	AT2G37910	AT2G37910
266108_at	AT2G37900	AT2G37900
266109_at	AT2G37890	AT2G37890
266110_at	AT2G02080	AtIDD4
266111_at	AT2G02060	AT2G02061
266112_x_at	AT2G02210	AT2G02210
266113_x_at	AT2G02200	AT2G02200
266114_at	AT2G02150	AT2G02150
266115_at	AT2G02140	LCR72
266116_at	AT2G02180	TOM3
266117_at	AT2G02170	AT2G02170
266118_at	AT2G02130	LCR68
266119_at	AT2G02100	LCR69
266120_at	AT2G02070	AtIDD5
266121_at	AT2G02160	AT2G02160
266122_at	AT2G02090	ETL1
266123_at	AT2G45180	AT2G45180
266124_at	AT2G45080	cycp3;1
266125_at	AT2G45050	GATA2
266126_at	AT2G45040	AT2G45040
266127_s_at	AT2G45030	AT2G45030
266128_at	AT2G45000	EMB2766
266129_at	AT2G44990	CCD7
266130_at	AT2G44980	AT2G44980
266131_at	AT2G45160	HAM1
266132_at	AT2G45130	SPX3
266133_at	AT2G45120	AT2G45120
266134_s_at	AT2G45110	ATEXPB2
266135_at	AT2G45100	AT2G45100
266136_at	AT2G45060	AT2G45060
266137_at	AT2G45010	AT2G45010
266138_at	AT2G28060	AT2G28060
266139_at	AT2G28085	AT2G28085
266140_at	AT2G28120	AT2G28120
266141_at	AT2G02120	PDF2.1
266142_at	AT2G39030	AT2G39030
266143_at	AT2G38905	AT2G38905
266144_at	AT2G12170	AT2G12170
266145_at	AT2G12210	AT2G12210
266146_at	AT2G12220	AT2G12220
266147_at	AT2G12230	AT2G12280
266148_x_at	AT2G12240	AT2G12240
266149_x_at	AT2G12250	AT2G12250
266150_s_at	AT2G12290	RING
266151_x_at	AT2G12300	AT2G12300
266152_s_at	AT2G12050	AT2G12050
266153_at	AT2G12320	AT2G12320
266154_at	AT2G12190	AT2G12190
266155_at	AT1G64950	CYP89A5
266156_at	AT2G28110	FRA8
266157_at	AT2G28100	ATFUC1
266158_at	AT2G28070	AT2G28070
266159_at	AT2G28030	AT2G28030
266160_at	AT2G28180	ATCHX8
266161_at	AT2G28170	ATCHX7
266162_at	AT2G28160	FRU
266163_at	AT2G28130	AT2G28130
266164_at	AT2G28050	AT2G28050
266165_at	AT2G28190	CSD2
266166_at	AT2G28080	AT2G28080
266167_at	AT2G38860	YLS5
266168_at	AT2G38870	AT2G38870
266169_at	AT2G38900	AT2G38900
266170_at	AT2G39050	AT2G39050
266171_at	AT2G38880	NF-YB1
266172_at	AT2G39010	PIP2E
266173_at	AT2G02420	AT2G02410
266174_at	AT2G02440	AT2G02440
266175_at	AT2G02450	ANAC035
266176_at	AT2G02250	AtPP2-B2
266177_at	AT2G02270	AT2G02270
266178_at	AT2G02280	AtPP2-B4
266179_at	AT2G02300	AtPP2-B5
266180_at	AT2G02470	AL6
266181_at	AT2G02390	ATGSTZ1
266182_at	AT2G02370	AT2G02370
266183_at	AT2G38930	ATPT2
266184_s_at	AT2G38940	ATPT2
266185_at	AT2G38950	AT2G38950
266186_at	AT2G38960	AERO2
266187_at	AT2G38970	AT2G38970
266188_at	AT2G39000	AT2G39000
266189_at	AT2G39020	AT2G39020
266190_at	AT2G38850	AT2G38840
266191_at	AT2G39040	AT2G39040
266192_at	AT2G39070	AT2G39080
266193_at	AT2G39080	AT2G39080
266194_at	AT2G39090	AT2G39090
266195_at	AT2G39100	AT2G39100
266196_at	AT2G39110	AT2G39110
266197_at	AT2G39120	AT2G39120
266198_at	AT2G38890	AT2G38890
266199_at	AT2G38910	CPK20
266200_at	AT2G38920	AT2G38920
266201_at	AT2G39060	AT2G39060
266202_at	AT2G02400	AT2G02400
266203_at	AT2G02230	AtPP2-B1
266204_at	AT2G02410	AT2G02410
266205_s_at	AT2G27860	AXS2
266206_at	AT2G27730	AT2G27730
266207_at	AT2G27680	AT2G27680
266208_at	AT2G27760	ATIPT2
266209_at	AT2G27550	ATC
266210_at	AT2G27530	PGY1
266211_at	AT2G06820	AT2G06820
266212_at	AT2G06840	AT2G06840
266213_s_at	AT2G06870	AT2G06870
266214_at	AT2G06890	AT2G06890
266215_at	AT2G06850	EXGT-A1
266216_at	AT2G28810	AT2G28810
266217_at	AT2G28820	PUB12
266218_s_at	AT2G28850	CYP710A4
266219_at	AT2G28880	emb1997
266220_at	AT2G28755	AT2G28755
266221_at	AT2G28760	UXS6
266222_at	AT2G28780	AT2G28780
266223_at	AT2G28790	AT2G28790
266224_at	AT2G28800	ALB3
266225_at	AT2G28900	ATOEP16-1
266226_at	AT2G28740	HIS4
266227_at	AT2G28870	AT2G28870
266228_at	AT2G28910	CXIP4
266229_at	AT2G28840	XBAT31
266230_at	AT2G28830	PUB12
266231_at	AT2G02220	PSKR1
266232_at	AT2G02310	AtPP2-B6
266233_at	AT2G02340	AtPP2-B8
266234_at	AT2G02350	SKIP3
266235_at	AT2G02360	AtPP2-B10
266236_at	AT2G02380	ATGSTZ2
266237_at	AT2G29540	ATRPC14
266238_at	AT2G29400	TOPP1
266239_at	AT2G29530	TIM10
266240_at	AT2G29580	AT2G29580
266241_s_at	AT2G27800	AT2G27800
266242_at	AT2G27790	AT2G27790
266243_at	AT2G27750	AT2G27750
266244_at	AT2G27740	AT2G27740
266245_at	AT2G27700	AT2G27700
266246_at	AT2G27690	CYP94C1
266247_at	AT2G27660	AT2G27660
266248_at	AT2G27650	AT2G27650
266249_at	AT2G27620	AT2G27630
266250_at	AT2G27870	AT2G27870
266251_s_at	AT2G27540	CYP708A2
266252_at	AT2G27520	AT2G27520
266253_at	AT2G27840	HDT4
266254_at	AT2G27810	NAT12
266255_at	AT2G27610	AT2G27610
266256_at	AT2G27710	AT2G27710
266257_at	AT2G27820	PD1
266258_at	AT2G27720	AT2G27720
266259_at	AT2G27830	AT2G27830
266260_at	AT2G27600	SKD1
266261_at	AT2G27580	AT2G27580
266262_at	AT2G27590	AT2G27590
266263_at	AT2G27570	AT2G27570
266264_at	AT2G27775	AT2G27775
266265_at	AT2G29340	AT2G29340
266266_at	AT2G29560	ENOC
266267_at	AT2G29460	ATGSTU4
266268_at	AT2G29510	AT2G29510
266269_at	AT2G29480	ATGSTU2
266270_at	AT2G29470	ATGSTU3
266271_at	AT2G29440	ATGSTU6
266272_at	AT2G29600	AT2G29600
266273_at	AT2G29410	MTPB1
266274_at	AT2G29380	HAI3
266275_at	AT2G29370	AT2G29370
266276_at	AT2G29330	TRI
266277_at	AT2G29310	AT2G29310
266278_at	AT2G29300	AT2G29300
266279_at	AT2G29290	AT2G29290
266280_at	AT2G29260	AT2G29260
266281_at	AT2G29250	AT2G29250
266282_at	AT2G29220	AT2G29220
266283_at	AT2G29210	AT2G29210
266284_at	AT2G29190	APUM2
266285_at	AT2G29180	AT2G29180
266286_at	AT2G29170	AT2G29170
266287_at	AT2G29150	AT2G29150
266288_s_at	AT2G29140	APUM1
266289_at	AT2G29390	SMO2-2
266290_at	AT2G29490	ATGSTU1
266291_at	AT2G29320	AT2G29320
266292_at	AT2G29350	SAG13
266293_at	AT2G29360	AT2G29360
266294_at	AT2G29500	AT2G29500
266295_at	AT2G29550	TUB7
266296_at	AT2G29420	ATGSTU7
266297_at	AT2G29570	PCNA2
266298_at	AT2G29590	AT2G29590
266299_at	AT2G29450	ATGSTU5
266300_at	AT2G01420	PIN4
266301_at	AT2G26960	AtMYB81
266302_at	AT2G27050	EIL1
266303_at	AT2G27060	AT2G27060
266304_at	AT2G27090	AT2G27090
266305_at	AT2G27120	TIL2
266306_at	AT2G26970	AT2G26970
266307_at	AT2G27000	CYP705A8
266308_at	AT2G27010	CYP705A9
266309_at	AT2G27140	AT2G27140
266310_at	AT2G26990	FUS12
266311_at	AT2G27130	AT2G27130
266312_at	AT2G27020	PAG1
266313_at	AT2G26980	CIPK3
266314_at	AT2G27040	AGO4
266315_at	AT2G27100	SE
266316_at	AT2G27080	AT2G27080
266317_at	AT2G27030	CAM5
266318_at	AT2G27110	FRS3
266319_s_at	AT2G46720	KCS13
266320_at	AT2G46640	AT2G46640
266321_at	AT2G46660	CYP78A6
266322_at	AT2G46690	AT2G46690
266323_at	AT2G46700	CRK3
266324_at	AT2G46710	AT2G46710
266325_at	AT2G46630	AT2G46630
266326_at	AT2G46650	CB5-C
266327_at	AT2G46680	ATHB-7
266328_at	AT2G01600	AT2G01600
266329_at	AT2G01590	CRR3
266330_at	AT2G01530	MLP329
266331_at	AT2G01570	RGA1
266332_at	AT2G32420	AT2G32415
266333_at	AT2G32410	AXL
266334_at	AT2G32380	AT2G32380
266335_at	AT2G32440	KAO2
266336_at	AT2G32270	ZIP3
266337_at	AT2G32390	ATGLR3.5
266338_at	AT2G32400	GLR5
266339_s_at	AT2G01390	AT2G01390
266340_at	AT2G01480	AT2G01480
266341_at	AT2G01510	AT2G01510
266342_at	AT2G01540	AT2G01540
266343_at	AT2G01550	AT2G01550
266344_at	AT2G01580	AT2G01580
266345_at	AT2G01410	AT2G01410
266346_at	AT2G01430	ATHB17
266347_at	AT2G01440	AT2G01440
266348_at	AT2G01450	ATMPK17
266349_at	AT2G01460	AT2G01460
266350_at	AT2G01470	STL2P
266351_at	AT2G01490	AT2G01490
266352_at	AT2G01610	AT2G01610
266353_at	AT2G01520	MLP328
266354_at	AT2G01500	PFS2
266355_at	AT2G01400	AT2G01400
266356_at	AT2G32300	UCC1
266357_at	AT2G32290	BAM6
266358_at	AT2G32280	AT2G32280
266359_at	AT2G32260	CCT1
266360_at	AT2G32250	FRS2
266361_at	AT2G32450	AT2G32450
266362_at	AT2G32430	AT2G32430
266363_at	AT2G41250	AT2G41250
266364_at	AT2G41230	AT2G41230
266365_at	AT2G41220	GLU2
266366_at	AT2G41420	AT2G41420
266367_s_at	AT2G41390	AT2G41390
266368_at	AT2G41380	AT2G41380
266369_at	AT2G41370	BOP2
266370_at	AT2G41350	AT2G41350
266371_at	AT2G41410	AT2G41410
266372_at	AT2G41310	ATRR3
266373_x_at	AT2G14650	AT2G14650
266374_at	AT2G14640	AT2G14640
266375_at	AT2G14630	AT2G14630
266376_at	AT2G14620	XTH10
266377_at	AT2G14590	AT2G14590
266378_at	AT2G14700	AT2G14700
266379_at	AT2G14690	AT2G14690
266380_at	AT2G14680	MEE13
266381_at	AT2G14670	ATSUC8
266382_at	AT2G14595	AT2G14595
266383_at	AT2G14580	ATPRB1
266384_at	AT2G14660	AT2G14660
266385_at	AT2G14610	PR1
266386_at	AT2G32370	HDG3
266387_at	AT2G32360	AT2G32360
266388_at	AT2G32340	AT2G32340
266389_s_at	AT2G32330	AT2G32330
266390_at	AT2G32310	AT2G32310
266391_at	AT2G41290	SSL2
266392_at	AT2G41280	M10
266393_at	AT2G41260	M17
266394_at	AT2G43130	ARA4
266395_at	AT2G43100	IPMI2
266396_at	AT2G38790	AT2G38790
266397_at	AT2G38690	AT2G38690
266398_at	AT2G38680	AT2G38680
266399_at	AT2G38670	PECT1
266400_at	AT2G38660	AT2G38660
266401_s_at	AT2G38620	CDKB1;2
266402_at	AT2G38780	AT2G38780
266403_at	AT2G38600	AT2G38600
266404_at	AT2G38590	AT2G38590
266405_at	AT2G38580	AT2G38580
266406_at	AT2G38570	AT2G38570
266407_at	AT2G38560	TFIIS
266408_at	AT2G38520	AT2G38520
266409_at	AT2G38510	AT2G38510
266410_at	AT2G38770	EMB2765
266411_at	AT2G38730	AT2G38730
266412_at	AT2G38720	MAP65-5
266413_at	AT2G38740	AT2G38740
266414_at	AT2G38700	MVD1
266415_at	AT2G38530	LTP2
266416_at	AT2G38710	AT2G38710
266417_at	AT2G38550	AT2G38550
266418_at	AT2G38750	ANNAT4
266419_at	AT2G38760	ANNAT3
266420_at	AT2G38610	AT2G38610
266421_at	AT2G38540	LP1
266422_at	AT2G38650	GAUT7
266423_at	AT2G41340	RPB5D
266424_at	AT2G41330	AT2G41330
266425_at	AT2G41300	SSL1
266426_x_at	AT2G07140	AT2G07140
266427_at	AT2G07170	AT2G07170
266428_at	AT2G07180	AT2G07180
266429_at	AT2G07190	AT2G07190
266430_at	AT2G07200	AT2G07200
266431_at	AT2G07230	AT2G07230
266432_s_at	AT2G07080	AT2G07080
266433_at	AT2G07110	AT2G07110
266434_s_at	AT2G07120	AT2G07120
266435_s_at	AT2G07130	AT3G18330
266436_at	AT2G43160	AT2G43160
266437_at	AT2G43170	AT2G43160
266438_at	AT2G43180	AT2G43180
266439_s_at	AT2G43200	AT2G43200
266440_at	AT2G43240	AT2G43235
266441_at	AT2G43250	AT2G43250
266442_at	AT2G43260	AT2G43260
266443_at	AT2G43270	AT2G43270
266444_at	AT2G43150	AT2G43150
266445_at	AT2G43105	SPPL3
266446_at	AT2G43310	AT2G43310
266447_at	AT2G43290	MSS3
266448_s_at	AT2G43210	AT2G43210
266449_at	AT2G43080	AT-P4H-1
266450_s_at	AT2G43190	AT2G43190
266451_at	AT2G43090	AT2G43090
266452_at	AT2G43320	AT2G43320
266453_at	AT2G43230	AT2G43230
266454_at	AT2G22750	AT2G22750
266455_at	AT2G22760	AT2G22760
266456_at	AT2G22770	NAI1
266457_at	AT2G22780	PMDH1
266458_at	AT2G47710	AT2G47710
266459_at	AT2G47970	AT2G47970
266460_at	AT2G47930	AGP26
266461_at	AT2G47730	ATGSTF8
266462_at	AT2G47770	TSPO
266463_at	AT2G47840	AT2G47840
266464_at	AT2G47800	ATMRP4
266465_at	AT2G47750	GH3.9
266466_at	AT2G47790	AT2G47790
266467_at	AT2G47760	ALG3
266468_at	AT2G47960	AT2G47960
266469_at	AT2G31180	MYB14
266470_at	AT2G31080	AT2G31080
266471_at	AT2G31060	AT2G31060
266472_at	AT2G31150	AT2G31150
266473_at	AT2G31120	AT2G31110
266474_at	AT2G31110	AT2G31110
266475_at	AT2G31100	AT2G31100
266476_at	AT2G31090	AT2G31090
266477_at	AT2G31085	CLE6
266478_at	AT2G31170	SYCO_ARATH
266479_at	AT2G31160	LSH3
266480_at	AT2G31130	AT2G31130
266481_at	AT2G31070	TCP10
266482_at	AT2G47640	AT2G47640
266483_at	AT2G47910	CRR6
266484_at	AT2G47980	SCC3
266485_at	AT2G47630	AT2G47630
266486_at	AT2G47950	AT2G47950
266487_at	AT2G47660	AT2G47660
266488_at	AT2G47670	AT2G47670
266489_at	AT2G35190	NPSN11
266490_at	AT2G07000	AT2G07000
266491_at	AT2G07010	AT2G07010
266492_at	AT2G07020	AT2G07020
266493_at	AT2G07030	AT2G07030
266494_at	AT2G07040	PRK2A
266495_at	AT2G07050	CAS1
266496_at	AT2G07070	AT2G07070
266497_at	AT2G06950	AT2G06950
266498_at	AT2G06960	AT2G06960
266499_at	AT2G06970	AT2G06970
266500_at	AT2G06925	PLA2-ALPHA
266501_at	AT2G06990	HEN2
266502_at	AT2G47720	ATGSTF8
266503_at	AT2G47780	AT2G47780
266504_at	AT2G47820	AT2G47820
266505_at	AT2G47830	AT2G47830
266506_at	AT2G47850	AT2G47850
266507_at	AT2G47860	AT2G47860
266508_at	AT2G47920	AT2G47920
266509_at	AT2G47940	DEGP2
266510_at	AT2G47990	SWA1
266511_at	AT2G47680	AT2G47680
266512_at	AT2G47690	AT2G47690
266513_at	AT2G47700	RFI2
266514_at	AT2G47890	AT2G47890
266515_at	AT2G47900	AtTLP3
266516_at	AT2G47880	AT2G47880
266517_at	AT2G35120	AT2G35120
266518_at	AT2G35170	AT2G35170
266519_at	AT2G35155	AT2G35155
266520_at	AT2G23980	ATCNGC6
266521_at	AT2G24020	AT2G24020
266522_at	AT2G16920	UBC23
266523_at	AT2G16950	TRN1
266524_at	AT2G16960	AT2G16960
266525_at	AT2G16970	MEE15
266526_at	AT2G16980	AT2G16980
266527_at	AT2G16840	AT2G16840
266528_at	AT2G16870	AT2G16870
266529_at	AT2G16880	AT2G16880
266530_at	AT2G16910	AMS
266531_at	AT2G16835	AT2G16835
266532_at	AT2G16890	AT2G16890
266533_s_at	AT2G16850	PIP2;8
266534_at	AT2G16940	AT2G16940
266535_s_at	AT2G16930	AT2G16930
266536_at	AT2G16900	AT2G16900
266537_at	AT2G16860	AT2G16860
266538_at	AT2G35230	IKU1
266539_at	AT2G35160	SUVH5
266540_at	AT2G35310	AT2G35310
266541_at	AT2G35110	GRL
266542_at	AT2G35100	ARAD1
266543_at	AT2G35075	AT2G35075
266544_at	AT2G35300	LEA18
266545_at	AT2G35290	AT2G35290
266546_at	AT2G35270	GIK
266547_at	AT2G35320	ATEYA
266548_at	AT2G35210	RPA
266549_at	AT2G35150	EXL1
266550_s_at	AT2G35070	AT2G35070
266551_at	AT2G35260	AT2G35260
266552_at	AT2G46330	AGP16
266553_at	AT2G46170	AT2G46170
266554_s_at	AT2G46280	TRIP-1
266555_at	AT2G46270	GBF3
266556_at	AT2G46230	AT2G46230
