PROBE	ID
245356_at	AT4G13940
267235_at	AT2G43940
258141_at	AT3G18035
261303_at	AT1G48620
259519_at	AT1G12270
262691_at	AT1G62740
254839_at	AT4G12400
245120_at	AT2G39810
247002_at	AT5G67320
246235_at	AT4G36830
249077_at	AT5G43940
262041_at	AT1G80100
245253_at	AT4G15440
260014_at	AT1G68010
259524_at	AT1G12550
266938_at	AT2G18950
256887_at	AT3G15150
252170_at	AT3G50480
248595_at	AT5G49230
263917_at	AT2G36450
258328_at	AT3G16090
261904_at	AT1G65040
251843_x_at	AT3G54590
252516_at	AT3G46100
259365_at	AT1G13300
258412_at	AT3G17210
254414_at	AT4G21320
250995_at	AT5G02500
255007_at	AT4G10020
248494_at	AT5G50770
254592_at	AT4G18880
245379_at	AT4G17750
246450_at	AT5G16820
260701_at	AT1G32330
258603_at	AT3G02990
266841_at	AT2G26150
250910_at	AT5G03720
249117_at	AT5G43840
258325_at	AT3G22830
252081_at	AT3G51910
259992_at	AT1G67970
248188_at	AT5G54070
247509_at	AT5G62020
245107_at	AT2G41690
245800_at	AT1G46264
258139_at	AT3G24520
267519_at	AT2G30470
264855_at	AT2G17265
261498_at	AT1G28440
253501_at	AT4G32010
247154_at	AT5G65710
260248_at	AT1G74310
252515_at	AT3G46230
250351_at	AT5G12030
250296_at	AT5G12020
247691_at	AT5G59720
253884_at	AT4G27670
254059_at	AT4G25200
256905_at	AT3G23990
245164_at	AT2G33210
257608_at	AT3G13860
256245_at	AT3G12580
250994_at	AT5G02490
261838_at	AT1G16030
265675_at	AT2G32120
248045_at	AT5G56030
259248_at	AT3G07770
248332_at	AT5G52640
267357_at	AT2G40000
259078_at	AT3G05040
260633_at	AT1G62400
245750_at	AT1G51060
251846_at	AT3G54560
251011_at	AT5G02560
256666_at	AT3G20670
253920_at	AT4G27230
254717_at	AT4G13570
247651_at	AT5G59870
246735_at	AT5G27670
263264_at	AT2G38810
260154_at	AT1G52740
261411_at	AT1G07790
252560_at	AT3G46030
249916_at	AT5G22880
247652_at	AT5G59910
252561_at	AT3G45980
262376_at	AT1G72970
247180_at	AT5G65350
261058_at	AT1G01370
257695_at	AT3G12680
249877_at	AT5G23150
266818_at	AT2G44950
266817_at	AT2G44950
259652_at	AT1G55250
259662_at	AT1G55255
260238_at	AT1G74520
247437_at	AT5G62490
260368_at	AT1G69700
254085_at	AT4G24960
248466_at	AT5G50720
261223_at	AT1G19950
263950_at	AT2G36020
267570_at	AT2G30800
260179_at	AT1G70690
251326_at	AT3G61590
253705_at	AT4G29130
266702_at	AT2G19860
259210_at	AT3G09150
250420_at	AT5G11260
261228_at	AT1G20050
258349_at	AT3G17609
264677_at	AT1G09700
259318_at	AT3G01100
259317_at	AT3G01100
257954_at	AT3G21760
248351_at	AT5G52200
245397_at	AT4G14560
264328_at	AT1G04100
253791_at	AT4G28640
264605_at	AT1G04550
255788_at	AT2G33310
245593_at	AT4G14550
258797_at	AT3G04730
246376_at	AT1G51950
258399_at	AT3G15540
257766_at	AT3G23030
266753_at	AT2G46990
246861_at	AT5G25890
253423_at	AT4G32280
251246_at	AT3G62100
258352_at	AT3G17600
265788_at	AT2G01200
247906_at	AT5G57420
260742_at	AT1G15050
261766_at	AT1G15580
260152_at	AT1G52830
257769_at	AT3G23050
265319_at	AT2G22670
247148_at	AT5G65670
245277_at	AT4G15550
248104_at	AT5G55250
260003_at	AT1G68100
264871_at	AT1G24180
265245_at	AT2G43060
259252_at	AT3G07610
255240_at	AT4G05530
245359_at	AT4G14430
258524_at	AT3G06810
258525_at	AT3G06810
263862_at	AT2G04550
261427_at	AT1G18670
262962_at	AT1G54340
258310_at	AT3G26744
267135_at	AT2G23430
257619_at	AT3G24810
257483_at	AT1G49620
248675_at	AT5G48820
257947_at	AT3G21720
262538_at	AT1G17140
261428_at	AT1G18870
247028_at	AT5G67100
260040_at	AT1G68765
247054_at	AT5G66730
257610_at	AT3G13810
255491_at	AT4G02670
259994_at	AT1G68130
245635_at	AT1G25250
252175_at	AT3G50700
266110_at	AT2G02080
266120_at	AT2G02070
256149_at	AT1G55110
253196_at	AT4G35260
263583_at	AT2G17130
253149_at	AT4G35650
260694_at	AT1G32480
250929_at	AT5G03290
258655_at	AT3G09810
256762_at	AT3G25655
261459_at	AT1G21100
261449_at	AT1G21120
261453_at	AT1G21130
259878_at	AT1G76790
258457_at	AT3G22425
254742_at	AT4G13430
266538_at	AT2G35230
257043_at	AT3G19700
262859_at	AT1G64790
248192_at	AT5G54140
245244_at	AT1G44350
250525_at	AT5G08550
262532_at	AT1G17210
258610_at	AT3G02875
248171_at	AT5G54680
254335_at	AT4G22260
257352_at	AT2G34900
260285_at	AT1G80560
252078_at	AT3G51740
260323_at	AT1G63780
258531_at	AT3G06720
245216_at	AT4G16143
264256_at	AT1G09270
248654_at	AT5G49310
260910_at	AT1G02690
258886_at	AT3G05720
248390_at	AT5G52000
250977_at	AT5G03070
263705_at	AT1G31190
252934_at	AT4G39120
260384_at	AT1G74040
249867_at	AT5G23020
254529_at	AT4G19540
256889_at	AT3G24010
262982_at	AT1G54390
264059_at	AT2G31305
262989_at	AT1G23420
251675_at	AT3G57300
254322_at	AT4G22600
260543_at	AT2G43330
245769_at	AT1G30220
265848_at	AT2G35740
245499_at	AT4G16480
249898_at	AT5G22510
258732_at	AT3G05820
256169_at	AT1G51800
255984_at	AT1G34120
254707_at	AT4G18010
264668_at	AT1G09780
258679_at	AT3G08590
249165_at	AT5G42810
250607_at	AT5G07370
247495_at	AT5G61760
251524_at	AT3G58990
266395_at	AT2G43100
250117_at	AT5G16440
258619_at	AT3G02780
260240_at	AT1G68460
266208_at	AT2G27760
251154_at	AT3G63110
254129_at	AT4G24650
249972_at	AT5G19040
255741_at	AT1G25410
258103_at	AT3G23630
257039_at	AT3G19160
246152_at	AT5G20040
258700_at	AT3G09710
257233_at	AT3G15050
250233_at	AT5G13460
250872_at	AT5G03960
251478_at	AT3G59690
260610_at	AT2G43680
252312_at	AT3G49380
254986_at	AT4G10640
255642_at	AT4G00820
261580_at	AT1G01110
245574_at	AT4G14750
250939_at	AT5G03040
252280_at	AT3G49260
254293_at	AT4G23060
247464_at	AT5G62070
250613_at	AT5G07240
257229_at	AT3G16490
265047_at	AT1G51960
261479_at	AT1G14380
256671_at	AT3G52290
261421_at	AT1G18840
262210_at	AT1G74690
255783_at	AT1G19870
249709_at	AT5G35670
245036_at	AT2G26410
256822_at	AT3G22190
267402_at	AT2G26180
261085_at	AT1G17480
259912_at	AT1G72670
257573_at	AT2G33990
247475_at	AT5G62310
249734_at	AT5G24360
263076_at	AT2G17520
267029_at	AT2G38460
250952_at	AT5G03570
246847_at	AT5G26820
254550_at	AT4G19690
254534_at	AT4G19680
259723_at	AT1G60960
254618_at	AT4G18780
267094_at	AT2G38080
246223_at	AT4G36890
247031_at	AT5G67230
252211_at	AT3G50220
247030_at	AT5G67210
246425_at	AT5G17420
246512_at	AT5G15630
265463_at	AT2G37090
262297_at	AT1G27600
267356_at	AT2G39930
255070_at	AT4G09020
253888_at	AT4G27750
267220_at	AT2G02500
260324_at	AT1G63970
254357_at	AT4G22220
259262_at	AT3G01020
255369_at	AT4G04080
256233_at	AT3G12360
246451_at	AT5G16760
267223_at	AT2G43980
252570_at	AT3G45300
245787_at	AT1G32130
254599_at	AT4G19000
252990_at	AT4G38440
253125_at	AT4G36040
245686_at	AT5G22060
254688_at	AT4G13830
252670_at	AT3G44110
261901_at	AT1G80920
259927_at	AT1G75100
260263_at	AT1G68480
266988_at	AT2G39310
266989_at	AT2G39330
259384_at	AT3G16450
259327_at	AT3G16460
263786_at	AT2G46370
246394_at	AT1G58160
256017_at	AT1G19180
250292_at	AT5G13220
246161_at	AT5G20900
258189_at	AT3G17860
261297_at	AT1G48500
261033_at	AT1G17380
260429_at	AT1G72450
266901_at	AT2G34600
256159_at	AT1G30135
250982_at	AT5G03150
255701_at	AT4G00220
254464_at	AT4G20400
264528_at	AT1G30810
257985_at	AT3G20810
261150_at	AT1G19640
265131_at	AT1G23760
259383_at	AT3G16470
251770_at	AT3G55970
264607_at	AT1G04690
250429_at	AT5G10470
247185_at	AT5G65460
253053_at	AT4G37470
252947_at	AT4G38600
252948_at	AT4G38600
250132_at	AT5G16560
245758_at	AT1G32240
245302_at	AT4G17695
266335_at	AT2G32440
249924_at	AT5G19280
265120_at	AT1G62640
248903_at	AT5G46290
248888_at	AT5G46240
254663_at	AT4G18290
253392_at	AT4G32650
248625_at	AT5G48880
248027_at	AT5G55630
248898_at	AT5G46370
248897_at	AT5G46360
255551_at	AT4G01840
254651_at	AT4G18160
245199_at	AT1G67730
265012_at	AT1G24470
261570_at	AT1G01120
267377_at	AT2G26250
267606_at	AT2G26640
263443_at	AT2G28630
252035_at	AT3G52160
253285_at	AT4G34250
253240_at	AT4G34510
253241_at	AT4G34520
250891_at	AT5G04530
264318_at	AT1G04220
249123_at	AT5G43760
248638_at	AT5G49070
261420_at	AT1G07720
260667_at	AT1G19440
255732_at	AT1G25450
260267_at	AT1G68530
259744_at	AT1G71160
265918_at	AT2G15090
263606_at	AT2G16280
250913_at	AT5G03770
261536_at	AT1G01790
255686_at	AT4G00630
255687_at	AT4G00630
255304_at	AT4G04850
265936_at	AT2G19600
248375_at	AT5G51710
250329_at	AT5G11800
245850_at	AT5G13530
245851_at	AT5G13530
254955_at	AT4G10920
259512_at	AT1G12360
252215_at	AT3G50240
259319_at	AT3G01090
258221_at	AT3G29160
263419_at	AT2G17220
258098_at	AT3G23670
258381_at	AT3G16630
252323_at	AT3G48530
251994_at	AT3G52890
267494_at	AT2G30410
245896_at	AT5G09250
254951_at	AT4G10840
256848_at	AT3G27960
245273_at	AT4G14950
264576_at	AT1G05360
255149_at	AT4G08150
260334_at	AT1G70510
246930_at	AT5G25220
245901_at	AT5G11060
253466_at	AT4G32040
263013_at	AT1G23380
263012_at	AT1G23370
261106_at	AT1G62990
262886_at	AT1G14760
258666_at	AT3G08550
262178_at	AT1G77860
264685_at	AT1G65610
252653_at	AT3G44730
266598_at	AT2G46110
247341_at	AT5G63720
252180_at	AT3G50630
267610_at	AT2G26650
267305_at	AT2G30070
255829_at	AT2G40540
254305_at	AT4G22200
253434_at	AT4G32500
245704_at	AT5G04290
260101_at	AT1G73260
256118_at	AT1G16970
260729_at	AT1G48050
262552_at	AT1G31350
250634_at	AT5G07480
263699_at	AT1G31120
267423_at	AT2G35060
258860_at	AT3G02050
253330_at	AT4G33530
264338_at	AT1G70300
245897_at	AT5G09400
254520_at	AT4G19960
253396_at	AT4G32720
260160_at	AT1G79880
256128_at	AT1G18140
251131_at	AT5G01190
250958_at	AT5G03260
250770_at	AT5G05390
250674_at	AT5G07130
245908_at	AT5G09360
247769_at	AT5G58910
247648_at	AT5G60020
266783_at	AT2G29130
267307_at	AT2G30210
263825_at	AT2G40370
265447_at	AT2G46570
259036_at	AT3G09220
260531_at	AT2G47240
262414_at	AT1G49430
259737_at	AT1G64400
254192_at	AT4G23850
258563_at	AT3G05970
246789_at	AT5G27600
263811_at	AT2G04350
259761_at	AT1G77590
245234_at	AT4G25560
251717_at	AT3G55850
257913_at	AT3G25540
256157_at	AT1G13580
265996_at	AT2G24200
251469_at	AT3G59530
253222_at	AT4G34850
264175_at	AT1G02050
246031_at	AT5G21160
247127_at	AT5G66100
253121_at	AT4G35890
248905_at	AT5G46250
267214_at	AT2G43970
256638_at	AT3G19090
265072_at	AT1G55580
252611_at	AT3G45130
251133_at	AT5G01240
264025_at	AT2G21050
259680_at	AT1G77690
253000_at	AT4G38360
249029_at	AT5G44870
248816_at	AT5G47010
267296_at	AT2G23660
255873_at	AT2G30340
255823_at	AT2G40470
265856_at	AT2G42430
245140_at	AT2G45420
256427_at	AT3G11090
258241_at	AT3G27650
251565_at	AT3G58190
254330_at	AT4G22700
250709_at	AT5G06080
249671_at	AT5G35900
246996_at	AT5G67420
252220_at	AT3G49940
253043_at	AT4G37540
257467_at	AT1G31320
264469_at	AT1G67100
258487_at	AT3G02550
260265_at	AT1G68510
260187_at	AT1G36000
265932_at	AT2G19510
256818_at	AT3G21420
259057_at	AT3G03310
246213_at	AT4G36480
249799_at	AT5G23670
249840_at	AT5G23450
266582_at	AT2G46090
251260_at	AT3G62130
266079_at	AT2G37860
250972_at	AT5G02840
264440_at	AT1G27340
265473_at	AT2G15535
254886_at	AT4G11760
253724_at	AT4G29285
265280_at	AT2G28355
253655_at	AT4G30070
259719_at	AT1G61070
262679_at	AT1G75830
266118_at	AT2G02130
266119_at	AT2G02100
266115_at	AT2G02140
249560_at	AT5G38330
264422_at	AT1G43130
255444_at	AT4G02560
245712_at	AT5G04360
262668_at	AT1G62830
256768_at	AT3G13682
245490_at	AT4G16310
245491_at	AT4G16320
263753_at	AT2G21490
259426_at	AT1G01470
266544_at	AT2G35300
262113_at	AT1G02820
250648_at	AT5G06760
262128_at	AT1G52690
260854_at	AT1G21970
245669_at	AT1G28300
251054_at	AT5G01540
251096_at	AT5G01550
251097_at	AT5G01560
247626_at	AT5G60300
253282_at	AT4G34120
246225_at	AT4G36910
250231_at	AT5G13910
251432_at	AT3G59820
264629_at	AT1G65540
257770_at	AT3G22990
247490_at	AT5G61850
258919_at	AT3G10525
264704_at	AT1G70090
264857_at	AT1G24170
251814_at	AT3G54890
265033_at	AT1G61520
252430_at	AT3G47470
245806_at	AT1G45474
256015_at	AT1G19150
258239_at	AT3G27690
248151_at	AT5G54270
251082_at	AT5G01530
258993_at	AT3G08940
265722_at	AT2G40100
254970_at	AT4G10340
259491_at	AT1G15820
249346_at	AT5G40780
265002_at	AT1G24400
253181_at	AT4G35180
261569_at	AT1G01060
255598_at	AT4G00830
261810_at	AT1G08130
256374_at	AT1G66730
245292_at	AT4G15093
245354_at	AT4G17600
248828_at	AT5G47110
264820_at	AT1G03475
264996_at	AT1G67230
262773_at	AT1G13220
260031_at	AT1G68790
247157_at	AT5G65770
263359_at	AT2G15230
265392_at	AT2G20860
247221_at	AT5G64813
264613_at	AT1G04640
267102_at	AT2G41500
266935_at	AT2G18915
247996_at	AT5G56170
265430_at	AT2G20700
253807_at	AT4G28280
246562_at	AT5G15580
259104_at	AT3G02170
265074_at	AT1G55540
265547_at	AT2G28305
263932_at	AT2G35990
258714_at	AT3G09770
265468_at	AT2G37210
251940_at	AT3G53450
253182_at	AT4G35190
250927_at	AT5G03270
250723_at	AT5G06300
250346_at	AT5G11950
246876_at	AT5G26140
257935_at	AT3G25440
257038_at	AT3G19260
245582_at	AT4G14850
267011_at	AT2G39230
256469_at	AT1G32540
254423_at	AT4G21610
246850_at	AT5G26860
248818_at	AT5G47040
258740_at	AT3G05780
258741_at	AT3G05790
262064_at	AT1G56070
263924_at	AT2G36530
251989_at	AT3G53110
266175_at	AT2G02450
260464_at	AT1G10920
256321_at	AT1G55020
252618_at	AT3G45140
261037_at	AT1G17420
260399_at	AT1G72520
258445_at	AT3G22400
260190_at	AT1G67560
266421_at	AT2G38540
262104_at	AT1G02910
261388_at	AT1G05385
262368_at	AT1G73060
248640_at	AT5G48910
251596_at	AT3G57650
265134_at	AT1G51260
262165_at	AT1G75020
256652_at	AT3G18850
257895_at	AT3G16950
255928_at	AT1G12640
259683_at	AT1G63050
262596_at	AT1G15080
258481_at	AT3G02600
257065_at	AT3G18220
252155_at	AT3G50920
250978_at	AT5G03080
264752_at	AT1G23010
259752_at	AT1G71040
253674_at	AT4G29540
263861_at	AT2G04560
255267_at	AT4G05210
257094_at	AT3G20480
262970_at	AT1G75690
266580_at	AT2G46260
255719_at	AT1G32080
265989_at	AT2G24260
247895_at	AT5G58010
245208_at	AT5G12330
264663_at	AT1G09970
259313_at	AT3G05090
264347_at	AT1G12040
265114_at	AT1G62440
254770_at	AT4G13340
254477_at	AT4G20380
259188_at	AT3G01510
256441_at	AT3G10940
246137_at	AT5G28490
263498_at	AT2G42610
258596_at	AT3G04510
266479_at	AT2G31160
256942_at	AT3G23290
258288_at	AT3G23290
247827_at	AT5G58500
256062_at	AT1G07090
264305_at	AT1G78815
256105_at	AT1G16910
254631_at	AT4G18610
259477_at	AT1G19120
257001_at	AT3G14080
264364_at	AT1G03330
259551_at	AT1G21190
256333_at	AT1G76860
251447_at	AT3G59810
260564_at	AT2G43810
262931_at	AT1G65700
262648_at	AT1G14030
249712_at	AT5G35620
252269_at	AT3G49580
249752_at	AT5G24660
249721_at	AT5G24655
258086_at	AT3G25860
256682_at	AT3G52200
252102_at	AT3G50970
248352_at	AT5G52300
248337_at	AT5G52310
258589_at	AT3G04290
253160_at	AT4G35760
265894_at	AT2G15050
252063_at	AT3G51590
266415_at	AT2G38530
247717_at	AT5G59320
247718_at	AT5G59310
252115_at	AT3G51600
258675_at	AT3G08770
259592_at	AT1G27950
252711_at	AT3G43720
253443_at	AT4G32551
267558_at	AT2G32700
250931_at	AT5G03200
251959_at	AT3G53410
256400_at	AT3G06140
264100_at	AT1G78970
264137_at	AT1G78960
255912_at	AT1G66960
265837_at	AT2G14560
251969_at	AT3G53130
247936_at	AT5G57030
257833_at	AT3G26640
259140_at	AT3G10230
259004_at	AT3G01840
246371_at	AT1G51940
267289_at	AT2G23770
255844_at	AT2G33580
260857_at	AT1G21880
263582_at	AT2G17120
259763_at	AT1G77630
260153_at	AT1G52760
263128_at	AT1G78600
266392_at	AT2G41280
266393_at	AT2G41260
245529_at	AT4G15570
248474_at	AT5G50850
263666_at	AT1G04510
255830_at	AT2G33340
261082_at	AT1G07360
266240_at	AT2G29580
250660_at	AT5G07060
248579_at	AT5G49880
258067_at	AT3G25980
264949_at	AT1G77080
264945_at	AT1G77080
247223_at	AT5G65070
247224_at	AT5G65080
252385_at	AT3G47810
252431_at	AT3G47700
264152_at	AT1G02140
265398_at	AT2G11000
246885_at	AT5G26230
266007_at	AT2G37380
266974_at	AT2G39370
248286_at	AT5G52870
248282_at	AT5G52900
249866_at	AT5G23010
248195_at	AT5G54110
261668_at	AT1G18500
248954_at	AT5G45420
259442_at	AT1G02310
265431_at	AT2G20680
253809_at	AT4G28320
251069_at	AT5G01930
247097_at	AT5G66460
249009_at	AT5G44610
245144_at	AT2G45240
257646_at	AT3G25740
259363_at	AT1G13270
246202_at	AT4G37040
267189_at	AT2G44180
251444_at	AT3G59990
260988_at	AT1G53570
248095_at	AT5G55230
253947_at	AT4G26760
251388_at	AT3G60840
266412_at	AT2G38720
262834_at	AT1G14690
259606_at	AT1G27920
247472_at	AT5G62250
260000_at	AT1G68060
245645_at	AT1G24764
265864_at	AT2G01750
262847_at	AT1G14840
245410_at	AT4G17220
256045_at	AT1G07150
266832_at	AT2G30040
248090_at	AT5G55090
253937_at	AT4G26890
267058_at	AT2G32510
265216_at	AT1G05100
247026_at	AT5G67080
252212_at	AT3G50310
247044_at	AT5G66850
255121_at	AT4G08480
252338_at	AT3G48890
245366_at	AT4G14965
263838_at	AT2G36880
245048_at	ATCG00040
263490_at	AT2G42620
257351_at	AT2G33820
246611_at	AT5G35330
262600_at	AT1G15340
258264_at	AT3G15790
248342_at	AT5G52230
255669_at	AT4G00416
252480_at	AT3G46580
247724_at	AT5G59380
247690_at	AT5G59800
255963_at	AT1G22310
258950_at	AT3G01460
263978_at	AT2G42680
251551_at	AT3G58680
258133_at	AT3G24500
265505_at	AT2G15530
253265_at	AT4G34040
264178_at	AT1G02170
254093_at	AT4G25110
247282_at	AT5G64240
264120_at	AT1G79340
264143_at	AT1G79330
264144_at	AT1G79320
264145_at	AT1G79310
262731_at	AT1G16420
245697_at	AT5G04200
253109_at	AT4G35920
258604_at	AT3G02980
263118_at	AT1G03090
253279_at	AT4G34030
256089_at	AT1G20830
265437_at	AT2G20980
261330_at	AT1G44900
248891_at	AT5G46280
263612_at	AT2G16440
266959_at	AT2G07690
258697_at	AT3G09660
265295_at	AT2G14050
262033_at	AT1G37140
250579_at	AT5G07930
245565_at	AT4G14605
252024_at	AT3G52880
257227_at	AT3G27820
260325_at	AT1G63940
252407_at	AT3G47520
258941_at	AT3G09940
256219_at	AT1G56260
264902_at	AT1G23060
260908_at	AT1G02580
253842_at	AT4G27860
249790_at	AT5G24290
250310_at	AT5G12230
246140_at	AT5G19910
262818_at	AT1G11755
256812_at	AT3G21350
266795_at	AT2G03070
256147_at	AT1G55080
265867_at	AT2G01620
266380_at	AT2G14680
265478_at	AT2G15890
266525_at	AT2G16970
266069_at	AT2G18650
256715_at	AT2G34090
256719_at	AT2G34130
266903_at	AT2G34570
267406_at	AT2G34780
267414_at	AT2G34790
267429_at	AT2G34850
267431_at	AT2G34870
267407_at	AT2G34880
266627_at	AT2G35340
263549_at	AT2G21650
258483_at	AT3G02570
258908_at	AT3G06350
256249_at	AT3G11270
252734_at	AT3G43160
264596_at	AT1G04625
251936_at	AT3G53700
255652_at	AT4G00950
245622_at	AT4G14080
255586_at	AT4G01560
255707_at	AT4G00231
255365_at	AT4G04040
254983_at	AT4G10560
254744_at	AT4G13345
254771_at	AT4G13380
254720_at	AT4G13610
253049_at	AT4G37300
250707_at	AT5G05950
248908_at	AT5G45800
265791_at	AT2G01280
259909_at	AT1G60870
248315_at	AT5G52630
258254_at	AT3G26782
249965_at	AT5G19020
259355_at	AT3G05240
256919_at	AT3G18970
263364_at	AT2G20540
257685_at	AT3G12770
253584_at	AT4G30700
260952_at	AT1G06140
250508_at	AT5G09950
265901_at	AT2G25580
253432_at	AT4G32450
264739_at	AT1G62260
253993_at	AT4G26070
255095_at	AT4G08500
255148_at	AT4G08470
263839_at	AT2G36900
248501_at	AT5G50440
263044_at	AT1G23360
265590_at	AT2G20160
267128_at	AT2G23620
252168_at	AT3G50440
256564_at	AT3G29770
255025_at	AT4G09900
255026_at	AT4G09900
261009_at	AT1G26360
255983_at	AT1G33990
260344_at	AT1G69240
245349_at	AT4G16690
258769_at	AT3G10870
247814_at	AT5G58310
267124_at	AT2G23570
267127_at	AT2G23610
267125_at	AT2G23580
250483_at	AT5G10300
267122_at	AT2G23550
267123_at	AT2G23560
246272_at	AT4G37150
248597_at	AT5G49160
248737_at	AT5G48120
255233_at	AT4G05450
254451_at	AT4G21090
249224_at	AT5G42130
258333_at	AT3G16000
258555_at	AT3G06860
253489_at	AT4G31780
246075_at	AT5G20410
263391_at	AT2G11810
248101_at	AT5G55200
255815_at	AT1G19890
261957_at	AT1G64660
265081_at	AT1G03840
263874_at	AT2G21870
264793_at	AT1G08660
259672_at	AT1G68990
255571_at	AT4G01220
261894_at	AT1G80900
249864_at	AT5G22830
261795_at	AT1G16010
257019_at	AT3G19640
253781_at	AT4G28580
251508_at	AT3G58970
250487_at	AT5G09690
247248_at	AT5G64560
254747_at	AT4G13020
245127_at	AT2G47600
260226_at	AT1G74660
247788_at	AT5G58730
247528_at	AT5G61460
249764_at	AT5G24020
260356_at	AT1G69390
261478_at	AT1G14520
266693_at	AT2G19800
254001_at	AT4G26260
247981_at	AT5G56640
252863_at	AT4G39800
263433_at	AT2G22240
250471_at	AT5G10170
250572_at	AT5G08210
246775_at	AT5G27540
251158_at	AT3G63150
259324_at	AT3G05310
249698_at	AT5G35520
245113_at	AT2G41660
246778_at	AT5G27450
260699_at	AT1G32320
253646_at	AT4G29810
249351_at	AT5G40440
256183_at	AT1G51660
258046_at	AT3G21220
247962_at	AT5G56580
261662_at	AT1G18350
256390_at	AT3G06230
245731_at	AT1G73500
251786_at	AT3G55270
256397_at	AT3G06110
257751_at	AT3G18690
247506_at	AT5G61960
265266_at	AT2G42890
254679_at	AT4G18120
250617_at	AT5G07290
259769_at	AT1G29400
255081_at	AT4G09140
253142_at	AT4G35520
255486_at	AT4G02600
247116_at	AT5G65970
248232_at	AT5G53760
266992_at	AT2G39200
254168_at	AT4G24250
261275_at	AT1G26700
267191_at	AT2G44110
262455_at	AT1G11310
252572_at	AT3G45290
260483_at	AT1G11000
267458_at	AT2G33670
265008_at	AT1G61560
264905_at	AT2G17430
264852_at	AT2G17480
256544_at	AT1G42560
259548_at	AT1G35260
259574_at	AT1G35310
262312_at	AT1G70830
259328_at	AT3G16440
262310_at	AT1G70840
266353_at	AT2G01520
266330_at	AT2G01530
262260_at	AT1G70850
263034_at	AT1G24020
262304_at	AT1G70890
250868_at	AT5G03860
256517_at	AT1G66170
260615_at	AT1G53240
257213_at	AT3G15020
262129_at	AT1G52500
264716_at	AT1G70170
248576_at	AT5G49810
262990_at	AT1G23260
260180_at	AT1G70660
263949_at	AT2G36060
252128_at	AT3G50870
260520_at	AT1G51590
256952_at	AT3G21160
260029_at	AT1G30000
245511_at	AT4G15755
248951_at	AT5G45550
266035_at	AT2G05990
248454_at	AT5G51350
260625_at	AT1G08060
250778_at	AT5G05500
265800_at	AT2G35630
254493_at	AT4G20020
258526_at	AT3G06790
249019_at	AT5G44780
261824_at	AT1G11430
254143_at	AT4G24680
250970_at	AT5G02770
256422_at	AT1G33520
258153_at	AT3G18165
255507_at	AT4G02150
250769_at	AT5G05680
265897_at	AT2G25680
260302_at	AT1G80310
255782_at	AT1G19850
250548_at	AT5G08120
258016_at	AT3G19350
263660_at	AT1G04260
264405_at	AT1G10210
251462_at	AT3G59790
259428_at	AT1G01560
266600_at	AT2G46070
246254_at	AT4G36450
260045_at	AT1G73670
249964_at	AT5G19010
266348_at	AT2G01450
260979_at	AT1G53510
258119_at	AT3G14720
262076_at	AT1G59580
263989_at	AT2G42880
252592_at	AT3G45640
255624_at	AT4G01370
254924_at	AT4G11330
260571_at	AT2G43790
263065_at	AT2G18170
258123_at	AT3G18040
250199_at	AT5G14180
250219_at	AT5G14180
259326_at	AT3G16480
258862_at	AT3G02090
247887_at	AT5G57880
254304_at	AT4G22270
248152_at	AT5G54260
254633_at	AT4G18640
251863_at	AT3G54870
264029_at	AT2G03720
253209_at	AT4G34830
253208_at	AT4G34830
253782_at	AT4G28590
263488_at	AT2G31840
251718_at	AT3G56100
249205_at	AT5G42600
