PROBE	TID	ID	AGI	ENSEMBL	UNIGENE
247699_at	AT5G59840	AT5G59840	AT5G59840	AT5G59840	AT5G59840
247657_at	AT5G59845	AT5G59845	AT5G59845	AT5G59845	AT5G59845
247654_at	AT5G59850	AT5G59850	AT5G59850	AT5G59850	AT5G59850
247700_at	AT5G59860	AT5G59860	AT5G59860	AT5G59860	AT5G59860
247651_at	AT5G59870	AT5G59870	AT5G59870	AT5G59870	AT5G59870
247658_at	AT5G59880	AT5G59880	AT5G59880	AT5G59880	AT5G59880
247656_at	AT5G59890	AT5G59890	AT5G59890	AT5G59890	AT5G59890
247701_at	AT5G59900	AT5G59900	AT5G59900	AT5G59900	AT5G59900
247652_at	AT5G59910	AT5G59910	AT5G59910	AT5G59910	AT5G59910
247674_at	AT5G59930	AT5G59930	AT5G59930	AT5G59930	AT5G59930
247675_at	AT5G59940	AT5G59940	AT5G59940	AT5G59940	AT5G59940
247653_at	AT5G59950	AT5G59950	AT5G59950	AT5G59950	AT5G59950
247650_at	AT5G59960	AT5G59960	AT5G59960	AT5G59960	AT5G59960
247676_at	AT5G59980	AT5G59980	AT5G59980	AT5G59980	AT5G59980
247646_at	AT5G59990	AT5G59990	AT5G59990	AT5G59990	AT5G59990
247647_at	AT5G60010	AT5G60010	AT5G60010	AT5G60010	AT5G60010
247648_at	AT5G60020	AT5G60020	AT5G60020	AT5G60020	AT5G60020
247649_at	AT5G60030	AT5G60030	AT5G60030	AT5G60030	AT5G60030
247659_at	AT5G60040	AT5G60040	AT5G60040	AT5G60040	AT5G60040
247660_at	AT5G60070	AT5G60070	AT5G60070	AT5G60070	AT5G60070
247661_at	AT5G60080	AT5G60080	AT5G60080	AT5G60080	AT5G60080
247662_at	AT5G60090	AT5G60090	AT5G60090	AT5G60090	AT5G60090
247668_at	AT5G60100	AT5G60100	AT5G60100	AT5G60100	AT5G60100
247663_at	AT5G60110	AT5G60110	AT5G60110	AT5G60110	AT5G60110
247664_at	AT5G60120	AT5G60120	AT5G60120	AT5G60120	AT5G60120
247665_at	AT5G60130	AT5G60130	AT5G60130	AT5G60130	AT5G60130
247666_at	AT5G60140	AT5G60140	AT5G60140	AT5G60140	AT5G60140
247667_at	AT5G60150	AT5G60150	AT5G60150	AT5G60150	AT5G60150
247624_at	AT5G60160	AT5G60160	AT5G60160	AT5G60160	AT5G60160
247669_at	AT5G60170	AT5G60170	AT5G60170	AT5G60170	AT5G60170
247670_at	AT5G60190	AT5G60190	AT5G60190	AT5G60190	AT5G60190
247625_at	AT5G60200	AT5G60200	AT5G60200	AT5G60200	AT5G60200
247671_at	AT5G60210	AT5G60210	AT5G60210	AT5G60210	AT5G60210
247672_at	AT5G60220	AT5G60220	AT5G60220	AT5G60220	AT5G60220
247673_at	AT5G60230	AT5G60230	AT5G60230	AT5G60230	AT5G60230
247614_at	AT5G60240	AT5G60240	AT5G60240	AT5G60240	AT5G60240
247615_at	AT5G60250	AT5G60250	AT5G60250	AT5G60250	AT5G60250
247616_at	AT5G60260	AT5G60260	AT5G60260	AT5G60260	AT5G60260
247617_at	AT5G60270	AT5G60270	AT5G60270	AT5G60270	AT5G60270
247618_at	AT5G60280	AT5G60280	AT5G60280	AT5G60280	AT5G60280
247619_at	AT5G60290	AT5G60290	AT5G60290	AT5G60290	AT5G60290
247626_at	AT5G60300	AT5G60300	AT5G60300	AT5G60300;AT5G60310	AT5G60300;AT5G60310
247620_at	AT5G60310	AT5G60310	AT5G60310	AT5G60310	AT5G60310
247623_at	AT5G60320	AT5G60320	AT5G60320	AT5G60320	AT5G60320
247621_at	AT5G60340	AT5G60340	AT5G60335	AT5G60340	AT5G60340
247622_at	AT5G60350	AT5G60350	AT5G60350	AT5G60350	AT5G60350
247627_at	AT5G60360	AT5G60360	AT5G60360	AT5G60360	AT5G60360
247628_at	AT5G60400	AT5G60400	AT5G60400	AT5G60400	AT5G60400
247629_at	AT5G60410	AT5G60410	AT5G60410	AT5G60410	AT5G60410
247630_at	AT5G60420	AT5G60420	AT5G60410	AT5G60410	AT5G60410
247631_at	AT5G60440	AT5G60440	AT5G60440	AT5G60440	AT5G60440
247643_at	AT5G60450	AT5G60450	AT5G60450	AT5G60450	AT5G60450
247632_at	AT5G60460	AT5G60460	AT5G60460	AT5G60460	AT5G60460
247633_at	AT5G60470	AT5G60470	AT5G60470	AT5G60470	AT5G60470
247638_at	AT5G60490	AT5G60490	AT5G60490	AT5G60490	AT5G60490
247634_at	AT5G60520	AT5G60520	AT5G60520	AT5G60520	AT5G60520
247645_at	AT5G60530	AT5G60530	AT5G60530	AT5G60530	AT5G60530
247641_at	AT5G60540	AT5G60540	AT5G60540	AT5G60540	AT5G60540
247635_at	AT5G60550	AT5G60550	AT5G60548;AT5G60550	AT5G60550	AT5G60550
247636_at	AT5G60570	AT5G60570	AT5G60570	AT5G60570	AT5G60570
247642_at	AT5G60590	AT5G60590	AT5G60590	AT5G60590	AT5G60590
247637_at	AT5G60600	AT5G60600	AT5G60600	AT5G60600	AT5G60600
247640_at	AT5G60610	AT5G60610	AT5G60610	AT5G60610	AT5G60610
247587_at	AT5G60620	AT5G60620	AT5G60620	AT5G60620	AT5G60620
247610_at	AT5G60630	AT5G60630	AT5G60630	AT5G60630	AT5G60630
247588_at	AT5G60640	AT5G60640	AT5G60640	AT5G60640	AT5G60640
247586_at	AT5G60660	AT5G60660	AT5G60660	AT5G60660	AT5G60660
247584_at	AT5G60670	AT5G60670	AT5G60670	AT5G60670	AT5G60670
247585_at	AT5G60680	AT5G60680	AT5G60680	AT5G60680	AT5G60680
247589_at	AT5G60690	AT5G60690	AT5G60690	AT5G60690	AT5G60690
247611_at	AT5G60710	AT5G60710	AT5G60710	AT5G60710	AT5G60710
247590_at	AT5G60720	AT5G60720	AT5G60720	AT5G60720	AT5G60720
247612_at	AT5G60730	AT5G60730	AT5G60730	AT5G60730	AT5G60730
247613_at	AT5G60740	AT5G60740	AT5G60740	AT5G60740	AT5G60740
247583_at	AT5G60750	AT5G60750	AT5G60750	AT5G60750	AT5G60750
247582_at	AT5G60760	AT5G60760	AT5G60760	AT5G60760	AT5G60760
247591_at	AT5G60770	AT5G60770	AT5G60770	AT5G60770	AT5G60770
247592_at	AT5G60780	AT5G60780	AT5G60780	AT5G60780	AT5G60780
247593_at	AT5G60790	AT5G60790	AT5G60790	AT5G60790	AT5G60790
247594_at	AT5G60800	AT5G60800	AT5G60800	AT5G60800	AT5G60800
247595_at	AT5G60820	AT5G60820	AT5G60820	AT5G60820	AT5G60820
247596_at	AT5G60840	AT5G60840	AT5G60840	AT5G60840	AT5G60840
247601_at	AT5G60850	AT5G60850	AT5G60850	AT5G60850	AT5G60850
247597_at	AT5G60860	AT5G60860	AT5G60860	AT5G60860	AT5G60860
247598_at	AT5G60870	AT5G60870	AT5G60870	AT5G60870	AT5G60870
247599_at	AT5G60880	AT5G60880	AT5G60880	AT5G60880	AT5G60880
247600_at	AT5G60890	AT5G60890	AT5G60890	AT5G60890	AT5G60890
247602_at	AT5G60900	AT5G60900	AT5G60900	AT5G60900	AT5G60900
247553_at	AT5G60910	AT5G60910	AT5G60910	AT5G60910	AT5G60910
247552_at	AT5G60920	AT5G60920	AT5G60920	AT5G60920	AT5G60920
247603_at	AT5G60930	AT5G60930	AT5G60930	AT5G60930	AT5G60930
247609_at	AT5G60940	AT5G60940	AT5G60940	AT5G60940	AT5G60940
247604_at	AT5G60950	AT5G60950	AT5G60950	AT5G60950	AT5G60950
247607_at	AT5G60960	AT5G60960	AT5G60960	AT5G60960	AT5G60960
247605_at	AT5G60970	AT5G60970	AT5G60970	AT5G60970	AT5G60970
247551_at	AT5G60980	AT5G60980	AT5G60980	AT5G60980	AT5G60980
247608_at	AT5G60990	AT5G60990	AT5G60990	AT5G60990	AT5G60990
247606_at	AT5G61000	AT5G61000	AT5G61000	AT5G61000	AT5G61000
247554_at	AT5G61010	AT5G61010	AT5G61010	AT5G61010	AT5G61010
247555_at	AT5G61020	AT5G61020	AT5G61020	AT5G61020	AT5G61020
247575_at	AT5G61030	AT5G61030	AT5G61030	AT5G61030	AT5G61030
247556_at	AT5G61040	AT5G61040	AT5G61040	AT5G61040	AT5G61040
247557_at	AT5G61050	AT5G61050	AT5G61050	AT5G61050	AT5G61050
247558_at	AT5G61060	AT5G61060	AT5G61060	AT5G61060	AT5G61060
247559_at	AT5G61070	AT5G61070	AT5G61070	AT5G61070	AT5G61070
247560_at	AT5G61090	AT5G61090	AT5G61090	AT5G61090	AT5G61090
247561_at	AT5G61110	AT5G61110	AT5G61110	AT5G61110	AT5G61110
247562_at	AT5G61120	AT5G61120	AT5G61120	AT5G61120	AT5G61120
247563_at	AT5G61130	AT5G61130	AT5G61130	AT5G61130	AT5G61130
247564_at	AT5G61140	AT5G61140	AT5G61140	AT5G61140	AT5G61140
247565_at	AT5G61150	AT5G61150	AT5G61150	AT5G61150	AT5G61150
247573_at	AT5G61160	AT5G61160	AT5G61160	AT5G61160	AT5G61160
247566_at	AT5G61170	AT5G61170	AT5G61170	AT5G61170	AT5G61170
247567_at	AT5G61190	AT5G61190	AT5G61190	AT5G61190	AT5G61190
247571_at	AT5G61210	AT5G61210	AT5G61210	AT5G61210	AT5G61210
247572_at	AT5G61220	AT5G61220	AT5G61220	AT5G61220	AT5G61220
247574_at	AT5G61230	AT5G61230	AT5G61228;AT5G61230	AT5G61230	AT5G61230
247569_at	AT5G61240	AT5G61240	AT5G61240	AT5G61240	AT5G61240
247570_at	AT5G61250	AT5G61250	AT5G61250	AT5G61250	AT5G61250
247568_at	AT5G61260	AT5G61260	AT5G61260	AT5G61260	AT5G61260
247576_at	AT5G61280	AT5G61280	AT5G61280	AT5G61280	AT5G61280
247577_at	AT5G61290	AT5G61290	AT5G61290	AT5G61290	AT5G61290
247578_at	AT5G61300	AT5G61300	AT5G61300	AT5G61300	AT5G61300
247520_at	AT5G61310	AT5G61310	AT5G61310	AT5G61310	AT5G61310
247579_at	AT5G61320	AT5G61320	AT5G61320	AT5G61320	AT5G61320
247580_at	AT5G61330	AT5G61330	AT5G61330	AT5G61330	AT5G61330
247522_at	AT5G61340	AT5G61340	AT5G61340	AT5G61340	AT5G61340
247581_at	AT5G61350	AT5G61350	AT5G61350	AT5G61350	AT5G61350
247547_at	AT5G61360	AT5G61360	AT5G61360	AT5G61360	AT5G61360
247550_at	AT5G61370	AT5G61370	AT5G61370	AT5G61370	AT5G61370
247525_at	AT5G61380	AT5G61380	AT5G61380	AT5G61380	AT5G61380
247548_at	AT5G61400	AT5G61400	AT5G61400	AT5G61400	AT5G61400
247523_at	AT5G61410	AT5G61410	AT5G61410	AT5G61410	AT5G61410
247549_at	AT5G61420	AT5G61420	AT5G61420	AT5G61420	AT5G61420
247519_at	AT5G61430	AT5G61430	AT5G61430	AT5G61430	AT5G61430
247524_at	AT5G61440	AT5G61440	AT5G61440	AT5G61440	AT5G61440
247521_at	AT5G61450	AT5G61450	AT5G61450	AT5G61450	AT5G61450
247528_at	AT5G61460	AT5G61460	AT5G61460	AT5G61460	AT5G61460
247526_at	AT5G61470	AT5G61470	AT5G61470	AT5G61470	AT5G61470
247527_at	AT5G61480	AT5G61480	AT5G61480	AT5G61480	AT5G61480
247542_at	AT5G61500	AT5G61500	AT5G61500	AT5G61500	AT5G61500
247513_at	AT5G61510	AT5G61510	AT5G61510	AT5G61510	AT5G61510
247529_at	AT5G61520	AT5G61520	AT5G61520	AT5G61520	AT5G61520
247545_at	AT5G61530	AT5G61530	AT5G61530	AT5G61530	AT5G61530
247530_at	AT5G61540	AT5G61540	AT5G61540	AT5G61540	AT5G61540
247531_at	AT5G61550	AT5G61550	AT5G61550	AT5G61550	AT5G61550
247532_at	AT5G61560	AT5G61560	AT5G61560	AT5G61560	AT5G61560
247533_at	AT5G61570	AT5G61570	AT5G61570	AT5G61570	AT5G61570
247534_at	AT5G61580	AT5G61580	AT5G61580	AT5G61580	AT5G61580
247540_at	AT5G61590	AT5G61590	AT5G61590	AT5G61590	AT5G61590
247543_at	AT5G61600	AT5G61600	AT5G61600	AT5G61600	AT5G61600
247546_at	AT5G61605	AT5G61605	AT5G61605	AT5G61605	AT5G61605
247535_at	AT5G61620	AT5G61620	AT5G61620	AT5G61620	AT5G61620
247514_at	AT5G61640	AT5G61640	AT5G61640	AT5G61640	AT5G61640
247536_at	AT5G61650	AT5G61650	AT5G61650	AT5G61650	AT5G61650
247541_at	AT5G61660	AT5G61660	AT5G61660	AT5G61660	AT5G61660
247544_at	AT5G61670	AT5G61670	AT5G61670	AT5G61670	AT5G61670
247538_at	AT5G61700	AT5G61700	AT5G61700	AT5G61700	AT5G61700
247539_at	AT5G61710	AT5G61710	AT5G61710	AT5G61710	AT5G61710
247512_at	AT5G61720	AT5G61720	AT5G61720	AT5G61720	AT5G61720
247515_at	AT5G61740	AT5G61740	AT5G61740	AT5G61740	AT5G61740
247516_at	AT5G61750	AT5G61750	AT5G61750	AT5G61750	AT5G61750
247495_at	AT5G61760	AT5G61760	AT5G61760	AT5G61760	AT5G61760
247497_at	AT5G61770	AT5G61770	AT5G61770	AT5G61770	AT5G61770
247517_at	AT5G61780	AT5G61780	AT5G61780	AT5G61780	AT5G61780
247494_at	AT5G61790	AT5G61790	AT5G61790	AT5G61790	AT5G61790
247518_at	AT5G61800	AT5G61800	AT5G61800	AT5G61800	AT5G61800
247498_at	AT5G61810	AT5G61810	AT5G61810	AT5G61810	AT5G61810
247488_at	AT5G61820	AT5G61820	AT5G61820	AT5G61820	AT5G61820
247489_at	AT5G61830	AT5G61830	AT5G61830	AT5G61830	AT5G61830
247496_at	AT5G61840	AT5G61840	AT5G61840	AT5G61840	AT5G61840
247490_at	AT5G61850	AT5G61850	AT5G61850	AT5G61850	AT5G61850
247499_at	AT5G61865	AT5G61865	AT5G61865	AT5G61865	AT5G61865
247491_at	AT5G61880	AT5G61880	AT5G61880	AT5G61880	AT5G61880
247492_at	AT5G61890	AT5G61890	AT5G61890	AT5G61890	AT5G61890
247500_at	AT5G61910	AT5G61910	AT5G61910	AT5G61910	AT5G61910
247501_at	AT5G61920	AT5G61920	AT5G61920	AT5G61920	AT5G61920
247507_at	AT5G61930	AT5G61930	AT5G61930	AT5G61930	AT5G61930
247502_at	AT5G61940	AT5G61940	AT5G61940	AT5G61940	AT5G61940
247506_at	AT5G61960	AT5G61960	AT5G61960	AT5G61960	AT5G61960
247505_at	AT5G61970	AT5G61970	AT5G61970	AT5G61970	AT5G61970
247503_at	AT5G61980	AT5G61980	AT5G61980	AT5G61980	AT5G61980
247504_at	AT5G61990	AT5G61990	AT5G61990	AT5G61990	AT5G61990
247508_at	AT5G62000	AT5G62000	AT5G62000	AT5G62000	AT5G62000
247468_at	AT5G62010	AT5G62010	AT5G62000	AT5G62000	AT5G62000
247509_at	AT5G62020	AT5G62020	AT5G62020	AT5G62020	AT5G62020
247510_at	AT5G62030	AT5G62030	AT5G62030	AT5G62030	AT5G62030
247511_at	AT5G62040	AT5G62040	AT5G62040	AT5G62040	AT5G62040
247460_at	AT5G62050	AT5G62050	AT5G62050	AT5G62050	AT5G62050
247464_at	AT5G62070	AT5G62070	AT5G62070	AT5G62070	AT5G62070
247462_at	AT5G62080	AT5G62080	AT5G62080	AT5G62080	AT5G62080
247466_at	AT5G62090	AT5G62090	AT5G62090	AT5G62090	AT5G62090
247461_at	AT5G62100	AT5G62100	AT5G62100	AT5G62100	AT5G62100
247484_at	AT5G62110	AT5G62110	AT5G62110	AT5G62110	AT5G62110
247485_at	AT5G62120	AT5G62120	AT5G62120	AT5G62120	AT5G62120
247467_at	AT5G62130	AT5G62130	AT5G62130	AT5G62130	AT5G62130
247486_at	AT5G62140	AT5G62140	AT5G62140	AT5G62140	AT5G62140
247487_at	AT5G62150	AT5G62150	AT5G62150	AT5G62150	AT5G62150
247456_at	AT5G62160	AT5G62160	AT5G62160	AT5G62160	AT5G62160
247469_at	AT5G62165	AT5G62165	AT5G62165	AT5G62165	AT5G62165
247457_at	AT5G62170	AT5G62170	AT5G62170	AT5G62170	AT5G62170
247458_at	AT5G62180	AT5G62180	AT5G62180	AT5G62180	AT5G62180
247465_at	AT5G62190	AT5G62190	AT5G62190	AT5G62190	AT5G62190
247459_at	AT5G62200	AT5G62200	AT5G62200	AT5G62200	AT5G62200
247463_at	AT5G62210	AT5G62210	AT5G62210	AT5G62210	AT5G62210
247470_at	AT5G62220	AT5G62220	AT5G62220	AT5G62220	AT5G62220
247471_at	AT5G62230	AT5G62230	AT5G62230	AT5G62230	AT5G62230
247472_at	AT5G62250	AT5G62250	AT5G62250	AT5G62250	AT5G62250
247473_at	AT5G62260	AT5G62260	AT5G62260	AT5G62260	AT5G62260
247474_at	AT5G62280	AT5G62280	AT5G62280	AT5G62280	AT5G62280
247449_at	AT5G62290	AT5G62290	AT5G62290	AT5G62290	AT5G62290
247475_at	AT5G62310	AT5G62310	AT5G62310	AT5G62310	AT5G62310
247451_at	AT5G62320	AT5G62320	AT5G62320	AT5G62320	AT5G62320
247476_at	AT5G62330	AT5G62330	AT5G62330	AT5G62330	AT5G62330
247477_at	AT5G62340	AT5G62340	AT5G62340	AT5G62340	AT5G62340
247450_at	AT5G62350	AT5G62350	AT5G62350	AT5G62350	AT5G62350
247478_at	AT5G62360	AT5G62360	AT5G62360	AT5G62360	AT5G62360
247479_at	AT5G62380	AT5G62380	AT5G62380	AT5G62380	AT5G62380
247480_at	AT5G62390	AT5G62390	AT5G62390	AT5G62390	AT5G62390
247481_at	AT5G62400	AT5G62400	AT5G62400	AT5G62400	AT5G62400
247482_at	AT5G62410	AT5G62410	AT5G62410	AT5G62410	AT5G62410
247483_at	AT5G62420	AT5G62420	AT5G62420	AT5G62420	AT5G62420
247452_at	AT5G62430	AT5G62430	AT5G62430	AT5G62430	AT5G62430
247453_at	AT5G62440	AT5G62440	AT5G62440	AT5G62440	AT5G62440
247454_at	AT5G62450	AT5G62450	AT5G62440	AT5G62440	AT5G62440
247438_at	AT5G62460	AT5G62460	AT5G62460	AT5G62460	AT5G62460
247455_at	AT5G62470	AT5G62470	AT5G62470	AT5G62470	AT5G62470
247435_at	AT5G62480	AT5G62480	AT5G62480	AT5G62480	AT5G62480
247437_at	AT5G62490	AT5G62490	AT5G62490	AT5G62490	AT5G62490
247432_at	AT5G62500	AT5G62500	AT5G62500	AT5G62500	AT5G62500
247431_at	AT5G62520	AT5G62520	AT5G62520	AT5G62520	AT5G62520
247436_at	AT5G62530	AT5G62530	AT5G62530	AT5G62530	AT5G62530
247433_at	AT5G62540	AT5G62540	AT5G62540	AT5G62540	AT5G62540
247425_at	AT5G62550	AT5G62550	AT5G62550	AT5G62550	AT5G62550
247426_at	AT5G62570	AT5G62570	AT5G62570	AT5G62570	AT5G62570
247434_at	AT5G62575	AT5G62575	AT5G62575	AT5G62575	AT5G62575
247427_at	AT5G62580	AT5G62580	AT5G62580	AT5G62580	AT5G62580
247428_at	AT5G62590	AT5G62590	AT5G62600	AT5G62600	AT5G62600
247430_at	AT5G62610	AT5G62610	AT5G62610	AT5G62610	AT5G62610
247429_at	AT5G62620	AT5G62620	AT5G62620	AT5G62620	AT5G62620
247444_at	AT5G62630	AT5G62630	AT5G62630	AT5G62630	AT5G62630
247445_at	AT5G62640	AT5G62640	AT5G62640	AT5G62640	AT5G62640
247446_at	AT5G62650	AT5G62650	AT5G62650	AT5G62650	AT5G62650
247439_at	AT5G62670	AT5G62670	AT5G62670	AT5G62670	AT5G62670
247440_at	AT5G62680	AT5G62680	AT5G62680	AT5G62680	AT5G62680
247441_at	AT5G62710	AT5G62710	AT5G62710	AT5G62710	AT5G62710
247443_at	AT5G62720	AT5G62720	AT5G62720	AT5G62720	AT5G62720
247447_at	AT5G62730	AT5G62730	AT5G62730	AT5G62730	AT5G62730
247403_at	AT5G62740	AT5G62740	AT5G62740	AT5G62740	AT5G62740
247402_at	AT5G62750	AT5G62750	AT5G62750	AT5G62750	AT5G62750
247408_at	AT5G62760	AT5G62760	AT5G62760	AT5G62760	AT5G62760
247448_at	AT5G62770	AT5G62770	AT5G62770	AT5G62770	AT5G62770
247401_at	AT5G62790	AT5G62790	AT5G62790	AT5G62790	AT5G62790
247421_at	AT5G62800	AT5G62800	AT5G62800	AT5G62800	AT5G62800
247422_at	AT5G62810	AT5G62810	AT5G62810	AT5G62810	AT5G62810
247423_at	AT5G62830	AT5G62830	AT5G62830	AT5G62830	AT5G62830
247400_at	AT5G62840	AT5G62840	AT5G62840	AT5G62840	AT5G62840
247424_at	AT5G62850	AT5G62850	AT5G62850	AT5G62850	AT5G62850
247394_at	AT5G62860	AT5G62860	AT5G62865	AT5G62860	AT5G62860
247405_at	AT5G62880	AT5G62880	AT5G62880	AT5G62880	AT5G62880
247404_at	AT5G62890	AT5G62890	AT5G62890	AT5G62890	AT5G62890
247407_at	AT5G62900	AT5G62900	AT5G62900	AT5G62900	AT5G62900
247395_at	AT5G62910	AT5G62910	AT5G62910	AT5G62910	AT5G62910
247406_at	AT5G62920	AT5G62920	AT5G62920	AT5G62920	AT5G62920
247396_at	AT5G62930	AT5G62930	AT5G62930	AT5G62930	AT5G62930
247397_at	AT5G62940	AT5G62940	AT5G62940	AT5G62940	AT5G62940
247398_at	AT5G62950	AT5G62950	AT5G62950	AT5G62950	AT5G62950
247399_at	AT5G62960	AT5G62960	AT5G62960		AT5G62960
247409_at	AT5G62980	AT5G62980	AT5G62980	AT5G62980	AT5G62980
247410_at	AT5G62990	AT5G62990	AT5G62990	AT5G62990	AT5G62990
247411_at	AT5G63000	AT5G63000	AT5G63000	AT5G63000	AT5G63000
247412_at	AT5G63010	AT5G63010	AT5G63010	AT5G63010	AT5G63010
247413_at	AT5G63020	AT5G63020	AT5G63020	AT5G63020	AT5G63020
247418_at	AT5G63030	AT5G63030	AT5G63030	AT5G63030	AT5G63030
247417_at	AT5G63040	AT5G63040	AT5G63040	AT5G63040	AT5G63040
247414_at	AT5G63050	AT5G63050	AT5G63050	AT5G63050	AT5G63050
247415_at	AT5G63060	AT5G63060	AT5G63060	AT5G63060	AT5G63060
247416_at	AT5G63070	AT5G63070	AT5G63070	AT5G63070	AT5G63070
247419_at	AT5G63080	AT5G63080	AT5G63080	AT5G63080	AT5G63080
247420_at	AT5G63100	AT5G63100	AT5G63100	AT5G63100	AT5G63100
247371_at	AT5G63110	AT5G63110	AT5G63110	AT5G63110	AT5G63110
247378_at	AT5G63120	AT5G63120	AT5G63120	AT5G63120	AT5G63120
247393_at	AT5G63130	AT5G63130	AT5G63130	AT5G63130	AT5G63130
247375_at	AT5G63135	AT5G63135	AT5G63135	AT5G63135	AT5G63135
247362_at	AT5G63140	AT5G63140	AT5G63140	AT5G63140	AT5G63140
247373_at	AT5G63150	AT5G63150	AT5G63150	AT5G63150	AT5G63150
247377_at	AT5G63180	AT5G63180	AT5G63180	AT5G63180	AT5G63180
247374_at	AT5G63190	AT5G63190	AT5G63190	AT5G63190	AT5G63190
247363_at	AT5G63200	AT5G63200	AT5G63200	AT5G63200	AT5G63200
247364_at	AT5G63210	AT5G63210	AT5G63200	AT5G63200	AT5G63200
247365_at	AT5G63220	AT5G63220	AT5G63220	AT5G63220	AT5G63220
247366_at	AT5G63260	AT5G63260	AT5G63260	AT5G63260	AT5G63260
247372_at	AT5G63280	AT5G63280	AT5G63280	AT5G63280	AT5G63280
247367_at	AT5G63290	AT5G63290	AT5G63290	AT5G63290	AT5G63290
247376_at	AT5G63310	AT5G63310	AT5G63310	AT5G63310	AT5G63310
247370_at	AT5G63320	AT5G63320	AT5G63320	AT5G63320	AT5G63320
247368_at	AT5G63330	AT5G63330	AT5G63320	AT5G63320	AT5G63320
247369_at	AT5G63340	AT5G63340	AT5G63340	AT5G63340	AT5G63340
247379_at	AT5G63360	AT5G63360			At5g63360
247384_at	AT5G63370	AT5G63370	AT5G63370	AT5G63370	AT5G63370
247380_at	AT5G63380	AT5G63380	AT5G63380	AT5G63380	AT5G63380
247381_at	AT5G63390	AT5G63390	AT5G63390	AT5G63390	AT5G63390
247382_at	AT5G63400	AT5G63400	AT5G63400	AT5G63400	AT5G63400
247383_at	AT5G63410	AT5G63410	AT5G63410	AT5G63410	AT5G63410
247385_at	AT5G63420	AT5G63420	AT5G63420	AT5G63420	AT5G63420
247386_at	AT5G63430	AT5G63430	AT5G63420	AT5G63420	AT5G63420
247332_at	AT5G63440	AT5G63440	AT5G63440	AT5G63440	AT5G63440
247360_at	AT5G63450	AT5G63450	AT5G63450	AT5G63450	AT5G63450
247387_at	AT5G63460	AT5G63460	AT5G63460	AT5G63460	AT5G63460
247361_at	AT5G63480	AT5G63480	AT5G63480	AT5G63480	AT5G63480
247389_at	AT5G63490	AT5G63490	AT5G63490	AT5G63490	AT5G63490
247330_at	AT5G63510	AT5G63510	AT5G63510	AT5G63510	AT5G63510
247390_at	AT5G63520	AT5G63520	AT5G63520	AT5G63520	AT5G63520
247331_at	AT5G63530	AT5G63530	AT5G63530	AT5G63530	AT5G63530
247391_at	AT5G63540	AT5G63540	AT5G63540	AT5G63540	AT5G63540
247359_at	AT5G63560	AT5G63560	AT5G63560	AT5G63560	AT5G63560
247392_at	AT5G63570	AT5G63570	AT5G63570	AT5G63570	AT5G63570
247358_at	AT5G63580	AT5G63580	AT5G63580	AT5G63580	AT5G63580
247354_at	AT5G63590	AT5G63590	AT5G63590	AT5G63590	AT5G63590
247333_at	AT5G63600	AT5G63600	AT5G63600	AT5G63600	AT5G63600
247334_at	AT5G63610	AT5G63610	AT5G63610	AT5G63610	AT5G63610
247353_at	AT5G63620	AT5G63620	AT5G63620	AT5G63620	AT5G63620
247335_at	AT5G63630	AT5G63630	AT5G63630	AT5G63630	AT5G63630
247336_at	AT5G63640	AT5G63640	AT5G63640	AT5G63640	AT5G63640
247352_at	AT5G63650	AT5G63650	AT5G63650	AT5G63650	AT5G63650
247337_at	AT5G63660	AT5G63660	AT5G63660	AT5G63660	AT5G63660
247355_at	AT5G63670	AT5G63670	AT5G63670	AT5G63670	AT5G63670
247338_at	AT5G63680	AT5G63680	AT5G63680	AT5G63680	AT5G63680
247339_at	AT5G63690	AT5G63690	AT5G63690	AT5G63690	AT5G63690
247340_at	AT5G63700	AT5G63700	AT5G63700	AT5G63700	AT5G63700
247357_at	AT5G63710	AT5G63710	AT5G63710	AT5G63710	AT5G63710
247341_at	AT5G63720	AT5G63720	AT5G63720	AT5G63720	AT5G63720
247342_at	AT5G63730	AT5G63730	AT5G63730	AT5G63730	AT5G63730
247343_at	AT5G63740	AT5G63740	AT5G63740	AT5G63740	AT5G63740
247344_at	AT5G63750	AT5G63750	AT5G63750	AT5G63750	AT5G63750
247345_at	AT5G63760	AT5G63760	AT5G63760	AT5G63760	AT5G63760
247346_at	AT5G63770	AT5G63770	AT5G63770	AT5G63770	AT5G63770
247347_at	AT5G63780	AT5G63780	AT5G63780	AT5G63780	AT5G63780
247351_at	AT5G63790	AT5G63790	AT5G63790	AT5G63790	AT5G63790
247356_at	AT5G63800	AT5G63800	AT5G63800	AT5G63800	AT5G63800
247348_at	AT5G63810	AT5G63810	AT5G63810	AT5G63810	AT5G63810
247349_at	AT5G63820	AT5G63820	AT5G63820	AT5G63820	AT5G63820
247350_at	AT5G63830	AT5G63830	AT5G63830	AT5G63830	AT5G63830
247298_at	AT5G63840	AT5G63840	AT5G63840	AT5G63840	AT5G63840
247304_at	AT5G63850	AT5G63850	AT5G63850	AT5G63850	AT5G63850
247306_at	AT5G63870	AT5G63870	AT5G63870	AT5G63870	AT5G63870
247302_at	AT5G63880	AT5G63880	AT5G63880	AT5G63880	AT5G63880
247303_at	AT5G63890	AT5G63890	AT5G63890	AT5G63890	AT5G63890
247299_at	AT5G63900	AT5G63900	AT5G63900	AT5G63900	AT5G63900
